48.6,43.2,164,35.3,96.2,9.17,-222.,-300.,155.
17.2,48.9,133,87.3,74.4,7.04,-174.,-300.,155.
12.4,54.5,69.2,81.9,31.6,5.81,-126.,-300.,155.
3.44,57.4,43.1,61.1,12.4,4.76,-78.,-300.,155.
0.87,51.3,30.7,52.7,5.65,3.94,-30.,-300.,155.
57.5,42.4,60.8,42.6,60.7,14.4,-270.,-255.56,155.
37.1,46.7,76.9,34.7,79.4,10.3,-222.,-255.56,155.
27.9,57.1,77.4,53.2,66.1,8.17,-174.,-255.56,155.
24.2,70.6,65.8,59.6,38.5,7.21,-126.,-255.56,155.
5.92,80.4,57.6,51.7,19.7,6.36,-78.,-255.56,155.
1.24,69.5,45.9,60.7,9.97,4.61,-30.,-255.56,155.
45.5,44.4,46.1,38.8,49.,15.4,-270.,-211.11,155.
40.6,49.8,52.9,32.9,53.2,12.4,-222.,-211.11,155.
45.4,61.,64.5,40.1,47.1,10.3,-174.,-211.11,155.
50.4,85.4,86.2,46.3,33.9,9.11,-126.,-211.11,155.
14.,116,111,46.9,20.5,7.53,-78.,-211.11,155.
1.53,90.,86.7,83.3,12.4,5.98,-30.,-211.11,155.
45.6,44.3,40.8,37.5,38.5,15.8,-270.,-166.67,155.
47.6,48.7,49.,33.1,38.1,13.2,-222.,-166.67,155.
62.5,54.1,66.5,36.1,34.1,12.7,-174.,-166.67,155.
89.6,69.,129,41.5,26.8,11.4,-126.,-166.67,155.
38.8,117,328,46.1,19.1,9.66,-78.,-166.67,155.
1.97,68.6,156,128,13.4,7.09,-30.,-166.67,155.
49.4,50.2,41.4,37.9,33.9,16.6,-270.,-122.22,155.
51.,55.3,49.1,32.8,35.7,14.1,-222.,-122.22,155.
61.,57.2,68.8,33.,40.2,13.7,-174.,-122.22,155.
85.7,50.1,124,42.1,58.9,11.9,-126.,-122.22,155.
30.6,39.9,242,48.5,104,11.1,-78.,-122.22,155.
2.2,29.7,146,123,61.1,8.07,-30.,-122.22,155.
57.6,60.7,46.3,39.6,34.4,17.6,-270.,-77.78,155.
56.2,74.2,55.6,33.9,37.9,16.6,-222.,-77.78,155.
47.4,82.9,71.5,35.,49.2,17.3,-174.,-77.78,155.
47.3,68.4,87.5,52.2,73.4,14.8,-126.,-77.78,155.
13.6,47.,104,55.6,98.2,12.4,-78.,-77.78,155.
2.8,31.9,81.1,86.,77.1,7.83,-30.,-77.78,155.
78.3,65.5,57.4,40.9,34.7,20.3,-270.,-33.33,155.
80.1,106,87.4,33.8,38.7,22.7,-222.,-33.33,155.
33.3,132,112,43.3,47.1,24.4,-174.,-33.33,155.
24.8,92.,90.1,82.7,61.1,20.7,-126.,-33.33,155.
7.67,51.1,69.2,75.4,66.5,14.6,-78.,-33.33,155.
2.87,31.1,51.,74.7,58.4,8.7,-30.,-33.33,155.
105,48.9,71.6,42.5,36.,23.2,-270.,11.11,155.
155,110,176,33.7,36.5,29.8,-222.,11.11,155.
35.3,187,313,74.4,41.8,35.7,-174.,11.11,155.
17.5,85.7,138,150,47.8,30.9,-126.,11.11,155.
6.57,38.7,65.2,98.1,48.6,18.5,-78.,11.11,155.
3.65,22.2,40.8,74.9,43.2,10.,-30.,11.11,155.
110,18.3,74.2,34.3,50.,19.,-270.,55.56,155.
171,20.4,195,28.8,85.4,28.5,-222.,55.56,155.
32.4,21.2,519,95.3,167,32.5,-174.,55.56,155.
13.6,20.8,149,164,75.9,26.2,-126.,55.56,155.
6.74,17.3,58.9,100,49.1,15.6,-78.,55.56,155.
4.6,13.7,33.7,69.8,36.7,9.48,-30.,55.56,155.
78.6,16.7,56.,24.,70.6,13.4,-270.,100.,155.
82.4,19.5,99.8,24.4,129,16.3,-222.,100.,155.
22.6,20.1,130,40.4,175,18.,-174.,100.,155.
12.5,21.3,86.1,88.9,111,16.4,-126.,100.,155.
6.66,16.5,46.4,74.5,62.7,11.1,-78.,100.,155.
5.91,14.3,30.1,58.1,40.7,7.27,-30.,100.,155.
155,43.1,59.5,47.3,104,18.2,-270.,-300.,200.
146,46.5,189,36.1,378,12.3,-222.,-300.,200.
20.1,53.9,114,210,222,8.66,-174.,-300.,200.
15.,62.2,35.5,123,49.4,7.13,-126.,-300.,200.
4.09,66.1,20.4,72.5,15.5,6.18,-78.,-300.,200.
1.12,59.1,15.4,59.2,6.6,4.37,-30.,-300.,200.
75.5,43.9,34.3,44.8,85.5,17.6,-270.,-255.56,200.
49.,50.1,43.1,35.6,131,13.,-222.,-255.56,200.
34.6,63.1,40.7,70.7,110,10.4,-174.,-255.56,200.
33.3,87.7,33.,74.6,51.2,8.17,-126.,-255.56,200.
8.43,106,30.4,60.3,23.1,6.95,-78.,-255.56,200.
1.37,89.7,23.1,71.1,11.2,5.55,-30.,-255.56,200.
53.2,44.6,26.5,40.6,58.4,18.1,-270.,-211.11,200.
47.7,52.,30.,34.1,66.7,14.6,-222.,-211.11,200.
60.4,71.2,34.8,43.8,60.7,11.4,-174.,-211.11,200.
88.5,131,48.9,50.8,38.8,9.78,-126.,-211.11,200.
31.6,234,79.2,52.7,23.4,8.54,-78.,-211.11,200.
1.8,160,53.2,130,13.7,7.21,-30.,-211.11,200.
50.2,45.5,25.1,39.1,42.4,18.4,-270.,-166.67,200.
55.2,51.,27.,33.6,43.8,15.1,-222.,-166.67,200.
90.,61.7,36.4,37.1,39.4,13.3,-174.,-166.67,200.
234,122,96.9,43.5,29.8,11.6,-126.,-166.67,200.
378,791,837,91.8,20.5,9.27,-78.,-166.67,200.
2.27,191,171,386,14.3,8.14,-30.,-166.67,200.
53.,52.6,25.7,38.3,36.4,20.,-270.,-122.22,200.
59.1,58.7,26.9,33.3,38.1,17.2,-222.,-122.22,200.
86.3,62.8,36.7,34.4,49.6,14.9,-174.,-122.22,200.
207,53.9,91.4,44.9,118,13.7,-126.,-122.22,200.
218,42.1,494,75.6,712,10.8,-78.,-122.22,200.
2.67,31.1,146,329,191,8.85,-30.,-122.22,200.
62.8,65.6,26.4,40.8,37.1,22.6,-270.,-77.78,200.
65.9,86.,28.2,34.4,41.9,19.3,-222.,-77.78,200.
60.8,95.3,34.3,36.7,59.9,17.6,-174.,-77.78,200.
76.9,76.5,46.7,56.5,115,16.4,-126.,-77.78,200.
26.2,50.5,66.5,62.8,200,13.3,-78.,-77.78,200.
3.52,33.1,48.9,120,138,8.97,-30.,-77.78,200.
89.8,75.6,28.9,42.7,37.,24.4,-270.,-33.33,200.
105,143,35.,35.3,41.5,25.,-222.,-33.33,200.
40.3,199,43.5,52.2,53.6,27.7,-174.,-33.33,200.
32.6,118,39.8,106,75.4,22.5,-126.,-33.33,200.
9.78,57.6,34.9,82.7,90.9,15.4,-78.,-33.33,200.
3.54,32.9,27.8,83.3,77.3,9.91,-30.,-33.33,200.
135,59.5,32.1,42.9,35.7,26.8,-270.,11.11,200.
338,232,63.4,34.2,39.,40.8,-222.,11.11,200.
95.5,957,217,321,45.2,121,-174.,11.11,200.
18.7,147,50.,264,53.3,31.8,-126.,11.11,200.
7.46,46.1,31.2,119,56.5,17.2,-78.,11.11,200.
4.09,23.1,21.2,80.9,50.7,11.8,-30.,11.11,200.
143,21.8,31.5,35.1,54.2,23.9,-270.,55.56,200.
448,24.3,78.,30.3,181,48.1,-222.,55.56,200.
299,74.2,796,995,3628,406,-174.,55.56,200.
14.7,25.,54.1,319,116,32.5,-126.,55.56,200.
7.65,20.3,27.4,122,53.8,15.9,-78.,55.56,200.
5.24,15.5,19.1,75.2,41.6,10.8,-30.,55.56,200.
95.,20.5,29.,25.4,81.5,17.1,-270.,100.,200.
121,25.7,42.4,25.5,188,22.,-222.,100.,200.
26.8,27.3,52.,57.9,333,27.5,-174.,100.,200.
13.7,27.1,37.7,127,151,19.5,-126.,100.,200.
7.73,20.6,25.,89.4,69.9,14.5,-78.,100.,200.
6.24,14.2,18.,62.4,44.9,9.68,-30.,100.,200.
